"cle_unique";"colonne";"valeur"
"368";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13705-INFO-SOC-GLASSDOOR-E2762239_P1.html"
"368";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC\13705-INFO-SOC-GLASSDOOR-E2762239_P1.html"
"369";"date_heure_de_recuperation";"2025-10-13 16:00:15"
"369";"nom_du_fichier_html";"13706-AVIS-SOC-GLASSDOOR-E19928_P1.html"
"369";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13706-AVIS-SOC-GLASSDOOR-E19928_P1.html"
"369";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13706-AVIS-SOC-GLASSDOOR-E19928_P1.html"
"370";"date_heure_de_recuperation";"2025-10-13 16:00:15"
"370";"nom_du_fichier_html";"13706-INFO-EMP-LINKEDIN-FR-1640475021.html"
"370";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13706-INFO-EMP-LINKEDIN-FR-1640475021.html"
"370";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13706-INFO-EMP-LINKEDIN-FR-1640475021.html"
"371";"date_heure_de_recuperation";"2025-10-13 16:00:15"
"371";"nom_du_fichier_html";"13706-INFO-SOC-GLASSDOOR-E19928_P1.html"
"371";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13706-INFO-SOC-GLASSDOOR-E19928_P1.html"
"371";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC\13706-INFO-SOC-GLASSDOOR-E19928_P1.html"
"372";"date_heure_de_recuperation";"2025-10-13 16:00:15"
"372";"nom_du_fichier_html";"13707-INFO-EMP-LINKEDIN-FR-1451696009.html"
"372";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13707-INFO-EMP-LINKEDIN-FR-1451696009.html"
"372";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13707-INFO-EMP-LINKEDIN-FR-1451696009.html"
"373";"date_heure_de_recuperation";"2025-10-13 16:00:15"
"373";"nom_du_fichier_html";"13708-AVIS-SOC-GLASSDOOR-E4252_P1.html"
"373";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13708-AVIS-SOC-GLASSDOOR-E4252_P1.html"
"373";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13708-AVIS-SOC-GLASSDOOR-E4252_P1.html"
"374";"date_heure_de_recuperation";"2025-10-13 16:00:15"
"374";"nom_du_fichier_html";"13708-AVIS-SOC-GLASSDOOR-E4252_P2.html"
"374";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13708-AVIS-SOC-GLASSDOOR-E4252_P2.html"
"374";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13708-AVIS-SOC-GLASSDOOR-E4252_P2.html"
"375";"date_heure_de_recuperation";"2025-10-13 16:00:15"
"375";"nom_du_fichier_html";"13708-INFO-EMP-LINKEDIN-FR-1575170312.html"
"375";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13708-INFO-EMP-LINKEDIN-FR-1575170312.html"
"375";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13708-INFO-EMP-LINKEDIN-FR-1575170312.html"
"376";"date_heure_de_recuperation";"2025-10-13 16:00:15"
"376";"nom_du_fichier_html";"13708-INFO-SOC-GLASSDOOR-E4252_P1.html"
"376";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13708-INFO-SOC-GLASSDOOR-E4252_P1.html"
"376";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC\13708-INFO-SOC-GLASSDOOR-E4252_P1.html"
"377";"date_heure_de_recuperation";"2025-10-13 16:00:15"
"377";"nom_du_fichier_html";"13709-AVIS-SOC-GLASSDOOR-E1365869_P1.html"
"377";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13709-AVIS-SOC-GLASSDOOR-E1365869_P1.html"
"377";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13709-AVIS-SOC-GLASSDOOR-E1365869_P1.html"
"378";"date_heure_de_recuperation";"2025-10-13 16:00:16"
"378";"nom_du_fichier_html";"13709-AVIS-SOC-GLASSDOOR-E1365869_P2.html"
"378";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13709-AVIS-SOC-GLASSDOOR-E1365869_P2.html"
"378";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13709-AVIS-SOC-GLASSDOOR-E1365869_P2.html"
"379";"date_heure_de_recuperation";"2025-10-13 16:00:16"
"379";"nom_du_fichier_html";"13709-INFO-EMP-LINKEDIN-FR-1606951136.html"
"379";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13709-INFO-EMP-LINKEDIN-FR-1606951136.html"
"379";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13709-INFO-EMP-LINKEDIN-FR-1606951136.html"
"380";"date_heure_de_recuperation";"2025-10-13 16:00:16"
"380";"nom_du_fichier_html";"13709-INFO-SOC-GLASSDOOR-E1365869_P1.html"
"380";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13709-INFO-SOC-GLASSDOOR-E1365869_P1.html"
"380";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC\13709-INFO-SOC-GLASSDOOR-E1365869_P1.html"
"381";"date_heure_de_recuperation";"2025-10-13 16:00:16"
"381";"nom_du_fichier_html";"13710-AVIS-SOC-GLASSDOOR-E476908_P1.html"
"381";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13710-AVIS-SOC-GLASSDOOR-E476908_P1.html"
"381";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13710-AVIS-SOC-GLASSDOOR-E476908_P1.html"
"382";"date_heure_de_recuperation";"2025-10-13 16:00:16"
"382";"nom_du_fichier_html";"13710-AVIS-SOC-GLASSDOOR-E476908_P2.html"
"382";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13710-AVIS-SOC-GLASSDOOR-E476908_P2.html"
"382";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13710-AVIS-SOC-GLASSDOOR-E476908_P2.html"
"383";"date_heure_de_recuperation";"2025-10-13 16:00:16"
"383";"nom_du_fichier_html";"13710-INFO-EMP-LINKEDIN-FR-1640585826.html"
"383";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13710-INFO-EMP-LINKEDIN-FR-1640585826.html"
"383";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13710-INFO-EMP-LINKEDIN-FR-1640585826.html"
"384";"date_heure_de_recuperation";"2025-10-13 16:00:16"
"384";"nom_du_fichier_html";"13710-INFO-SOC-GLASSDOOR-E476908_P1.html"
"384";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13710-INFO-SOC-GLASSDOOR-E476908_P1.html"
"384";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC\13710-INFO-SOC-GLASSDOOR-E476908_P1.html"
"385";"date_heure_de_recuperation";"2025-10-13 16:00:16"
"385";"nom_du_fichier_html";"13711-AVIS-SOC-GLASSDOOR-E3043501_P1.html"
"385";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13711-AVIS-SOC-GLASSDOOR-E3043501_P1.html"
"385";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13711-AVIS-SOC-GLASSDOOR-E3043501_P1.html"
"386";"date_heure_de_recuperation";"2025-10-13 16:00:16"
"386";"nom_du_fichier_html";"13711-INFO-EMP-LINKEDIN-FR-1573149650.html"
"386";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13711-INFO-EMP-LINKEDIN-FR-1573149650.html"
"386";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13711-INFO-EMP-LINKEDIN-FR-1573149650.html"
"387";"date_heure_de_recuperation";"2025-10-13 16:00:16"
"387";"nom_du_fichier_html";"13711-INFO-SOC-GLASSDOOR-E3043501_P1.html"
"387";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13711-INFO-SOC-GLASSDOOR-E3043501_P1.html"
"387";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC\13711-INFO-SOC-GLASSDOOR-E3043501_P1.html"
"388";"date_heure_de_recuperation";"2025-10-13 16:00:16"
"388";"nom_du_fichier_html";"13712-AVIS-SOC-GLASSDOOR-E3041003_P1.html"
"388";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13712-AVIS-SOC-GLASSDOOR-E3041003_P1.html"
"388";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13712-AVIS-SOC-GLASSDOOR-E3041003_P1.html"
"389";"date_heure_de_recuperation";"2025-10-13 16:00:16"
"389";"nom_du_fichier_html";"13712-INFO-EMP-LINKEDIN-FR-1599910885.html"
"389";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13712-INFO-EMP-LINKEDIN-FR-1599910885.html"
"389";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13712-INFO-EMP-LINKEDIN-FR-1599910885.html"
"390";"date_heure_de_recuperation";"2025-10-13 16:00:16"
"390";"nom_du_fichier_html";"13712-INFO-SOC-GLASSDOOR-E3041003_P1.html"
"390";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13712-INFO-SOC-GLASSDOOR-E3041003_P1.html"
"390";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC\13712-INFO-SOC-GLASSDOOR-E3041003_P1.html"
"391";"date_heure_de_recuperation";"2025-10-13 16:00:16"
"391";"nom_du_fichier_html";"13713-AVIS-SOC-GLASSDOOR-E3142186_P1.html"
"391";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13713-AVIS-SOC-GLASSDOOR-E3142186_P1.html"
"391";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13713-AVIS-SOC-GLASSDOOR-E3142186_P1.html"
"392";"date_heure_de_recuperation";"2025-10-13 16:00:16"
"392";"nom_du_fichier_html";"13713-INFO-EMP-LINKEDIN-FR-1622737346.html"
"392";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13713-INFO-EMP-LINKEDIN-FR-1622737346.html"
"392";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13713-INFO-EMP-LINKEDIN-FR-1622737346.html"
"393";"date_heure_de_recuperation";"2025-10-13 16:00:16"
"393";"nom_du_fichier_html";"13713-INFO-SOC-GLASSDOOR-E3142186_P1.html"
"393";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13713-INFO-SOC-GLASSDOOR-E3142186_P1.html"
"393";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC\13713-INFO-SOC-GLASSDOOR-E3142186_P1.html"
"394";"date_heure_de_recuperation";"2025-10-13 16:00:16"
"394";"nom_du_fichier_html";"13714-AVIS-SOC-GLASSDOOR-E10777_P1.html"
"394";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13714-AVIS-SOC-GLASSDOOR-E10777_P1.html"
"394";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13714-AVIS-SOC-GLASSDOOR-E10777_P1.html"
"395";"date_heure_de_recuperation";"2025-10-13 16:00:16"
"395";"nom_du_fichier_html";"13714-AVIS-SOC-GLASSDOOR-E10777_P2.html"
"395";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13714-AVIS-SOC-GLASSDOOR-E10777_P2.html"
"395";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13714-AVIS-SOC-GLASSDOOR-E10777_P2.html"
"396";"date_heure_de_recuperation";"2025-10-13 16:00:16"
"396";"nom_du_fichier_html";"13714-INFO-EMP-LINKEDIN-FR-1640739685.html"
"396";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13714-INFO-EMP-LINKEDIN-FR-1640739685.html"
"396";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13714-INFO-EMP-LINKEDIN-FR-1640739685.html"
"397";"date_heure_de_recuperation";"2025-10-13 16:00:16"
"397";"nom_du_fichier_html";"13714-INFO-SOC-GLASSDOOR-E10777_P1.html"
"397";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13714-INFO-SOC-GLASSDOOR-E10777_P1.html"
"397";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC\13714-INFO-SOC-GLASSDOOR-E10777_P1.html"
"398";"date_heure_de_recuperation";"2025-10-13 16:00:16"
"398";"nom_du_fichier_html";"13715-INFO-EMP-LINKEDIN-FR-1497554899.html"
"398";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13715-INFO-EMP-LINKEDIN-FR-1497554899.html"
"398";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13715-INFO-EMP-LINKEDIN-FR-1497554899.html"
"399";"date_heure_de_recuperation";"2025-10-13 16:00:16"
"399";"nom_du_fichier_html";"13716-AVIS-SOC-GLASSDOOR-E466295_P1.html"
"399";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13716-AVIS-SOC-GLASSDOOR-E466295_P1.html"
"399";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13716-AVIS-SOC-GLASSDOOR-E466295_P1.html"
"400";"date_heure_de_recuperation";"2025-10-13 16:00:16"
"400";"nom_du_fichier_html";"13716-AVIS-SOC-GLASSDOOR-E466295_P2.html"
"400";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13716-AVIS-SOC-GLASSDOOR-E466295_P2.html"
"400";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13716-AVIS-SOC-GLASSDOOR-E466295_P2.html"
"401";"date_heure_de_recuperation";"2025-10-13 16:00:16"
"401";"nom_du_fichier_html";"13716-INFO-EMP-LINKEDIN-FR-1590167782.html"
"401";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13716-INFO-EMP-LINKEDIN-FR-1590167782.html"
"401";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13716-INFO-EMP-LINKEDIN-FR-1590167782.html"
"402";"date_heure_de_recuperation";"2025-10-13 16:00:16"
"402";"nom_du_fichier_html";"13716-INFO-SOC-GLASSDOOR-E466295_P1.html"
"402";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13716-INFO-SOC-GLASSDOOR-E466295_P1.html"
"402";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC\13716-INFO-SOC-GLASSDOOR-E466295_P1.html"
"403";"date_heure_de_recuperation";"2025-10-13 16:00:16"
"403";"nom_du_fichier_html";"13717-AVIS-SOC-GLASSDOOR-E1187250_P1.html"
"403";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13717-AVIS-SOC-GLASSDOOR-E1187250_P1.html"
"403";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13717-AVIS-SOC-GLASSDOOR-E1187250_P1.html"
"404";"date_heure_de_recuperation";"2025-10-13 16:00:16"
"404";"nom_du_fichier_html";"13717-INFO-EMP-LINKEDIN-FR-1564431808.html"
"404";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13717-INFO-EMP-LINKEDIN-FR-1564431808.html"
"404";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13717-INFO-EMP-LINKEDIN-FR-1564431808.html"
"405";"date_heure_de_recuperation";"2025-10-13 16:00:16"
"405";"nom_du_fichier_html";"13717-INFO-SOC-GLASSDOOR-E1187250_P1.html"
"405";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13717-INFO-SOC-GLASSDOOR-E1187250_P1.html"
"405";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC\13717-INFO-SOC-GLASSDOOR-E1187250_P1.html"
"406";"date_heure_de_recuperation";"2025-10-13 16:00:16"
"406";"nom_du_fichier_html";"13718-AVIS-SOC-GLASSDOOR-E1881876_P1.html"
"406";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13718-AVIS-SOC-GLASSDOOR-E1881876_P1.html"
"406";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13718-AVIS-SOC-GLASSDOOR-E1881876_P1.html"
"407";"date_heure_de_recuperation";"2025-10-13 16:00:16"
"407";"nom_du_fichier_html";"13718-INFO-EMP-LINKEDIN-FR-1418691215.html"
"407";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13718-INFO-EMP-LINKEDIN-FR-1418691215.html"
"407";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13718-INFO-EMP-LINKEDIN-FR-1418691215.html"
"408";"date_heure_de_recuperation";"2025-10-13 16:00:16"
"408";"nom_du_fichier_html";"13718-INFO-SOC-GLASSDOOR-E1881876_P1.html"
"408";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13718-INFO-SOC-GLASSDOOR-E1881876_P1.html"
"408";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC\13718-INFO-SOC-GLASSDOOR-E1881876_P1.html"
"409";"date_heure_de_recuperation";"2025-10-13 16:00:16"
"409";"nom_du_fichier_html";"13719-INFO-EMP-LINKEDIN-FR-1599912507.html"
"409";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13719-INFO-EMP-LINKEDIN-FR-1599912507.html"
"409";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13719-INFO-EMP-LINKEDIN-FR-1599912507.html"
"410";"date_heure_de_recuperation";"2025-10-13 16:00:16"
"410";"nom_du_fichier_html";"13720-INFO-EMP-LINKEDIN-FR-1566353655.html"
"410";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13720-INFO-EMP-LINKEDIN-FR-1566353655.html"
"410";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13720-INFO-EMP-LINKEDIN-FR-1566353655.html"
"411";"date_heure_de_recuperation";"2025-10-13 16:00:16"
"411";"nom_du_fichier_html";"13721-INFO-EMP-LINKEDIN-FR-1618418909.html"
"411";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13721-INFO-EMP-LINKEDIN-FR-1618418909.html"
"411";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13721-INFO-EMP-LINKEDIN-FR-1618418909.html"
"412";"date_heure_de_recuperation";"2025-10-13 16:00:16"
"412";"nom_du_fichier_html";"13722-AVIS-SOC-GLASSDOOR-E1256638_P1.html"
"412";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13722-AVIS-SOC-GLASSDOOR-E1256638_P1.html"
"412";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13722-AVIS-SOC-GLASSDOOR-E1256638_P1.html"
"413";"date_heure_de_recuperation";"2025-10-13 16:00:16"
"413";"nom_du_fichier_html";"13722-AVIS-SOC-GLASSDOOR-E1256638_P2.html"
"413";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13722-AVIS-SOC-GLASSDOOR-E1256638_P2.html"
"413";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13722-AVIS-SOC-GLASSDOOR-E1256638_P2.html"
"414";"date_heure_de_recuperation";"2025-10-13 16:00:16"
"414";"nom_du_fichier_html";"13722-INFO-EMP-LINKEDIN-FR-1582179705.html"
"414";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13722-INFO-EMP-LINKEDIN-FR-1582179705.html"
"414";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13722-INFO-EMP-LINKEDIN-FR-1582179705.html"
"415";"date_heure_de_recuperation";"2025-10-13 16:00:16"
"415";"nom_du_fichier_html";"13722-INFO-SOC-GLASSDOOR-E1256638_P1.html"
"415";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13722-INFO-SOC-GLASSDOOR-E1256638_P1.html"
"415";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC\13722-INFO-SOC-GLASSDOOR-E1256638_P1.html"
"416";"date_heure_de_recuperation";"2025-10-13 16:00:16"
"416";"nom_du_fichier_html";"13723-AVIS-SOC-GLASSDOOR-E373493_P1.html"
"416";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13723-AVIS-SOC-GLASSDOOR-E373493_P1.html"
"416";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13723-AVIS-SOC-GLASSDOOR-E373493_P1.html"
"417";"date_heure_de_recuperation";"2025-10-13 16:00:16"
"417";"nom_du_fichier_html";"13723-AVIS-SOC-GLASSDOOR-E373493_P2.html"
"417";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13723-AVIS-SOC-GLASSDOOR-E373493_P2.html"
"417";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13723-AVIS-SOC-GLASSDOOR-E373493_P2.html"
"418";"date_heure_de_recuperation";"2025-10-13 16:00:16"
"418";"nom_du_fichier_html";"13723-INFO-EMP-LINKEDIN-FR-1486245080.html"
"418";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13723-INFO-EMP-LINKEDIN-FR-1486245080.html"
"418";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13723-INFO-EMP-LINKEDIN-FR-1486245080.html"
"419";"date_heure_de_recuperation";"2025-10-13 16:00:16"
"419";"nom_du_fichier_html";"13723-INFO-SOC-GLASSDOOR-E373493_P1.html"
"419";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13723-INFO-SOC-GLASSDOOR-E373493_P1.html"
"419";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC\13723-INFO-SOC-GLASSDOOR-E373493_P1.html"
"420";"date_heure_de_recuperation";"2025-10-13 16:00:16"
"420";"nom_du_fichier_html";"13724-AVIS-SOC-GLASSDOOR-E1126011_P1.html"
"420";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13724-AVIS-SOC-GLASSDOOR-E1126011_P1.html"
"420";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13724-AVIS-SOC-GLASSDOOR-E1126011_P1.html"
"421";"date_heure_de_recuperation";"2025-10-13 16:00:16"
"421";"nom_du_fichier_html";"13724-INFO-EMP-LINKEDIN-FR-1573136793.html"
"421";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13724-INFO-EMP-LINKEDIN-FR-1573136793.html"
"421";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13724-INFO-EMP-LINKEDIN-FR-1573136793.html"
"422";"date_heure_de_recuperation";"2025-10-13 16:00:16"
"422";"nom_du_fichier_html";"13724-INFO-SOC-GLASSDOOR-E1126011_P1.html"
"422";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13724-INFO-SOC-GLASSDOOR-E1126011_P1.html"
"422";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC\13724-INFO-SOC-GLASSDOOR-E1126011_P1.html"
"423";"date_heure_de_recuperation";"2025-10-13 16:00:17"
"423";"nom_du_fichier_html";"13725-AVIS-SOC-GLASSDOOR-E10842_P1.html"
"423";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13725-AVIS-SOC-GLASSDOOR-E10842_P1.html"
"423";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13725-AVIS-SOC-GLASSDOOR-E10842_P1.html"
"424";"date_heure_de_recuperation";"2025-10-13 16:00:17"
"424";"nom_du_fichier_html";"13725-AVIS-SOC-GLASSDOOR-E10842_P2.html"
"424";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13725-AVIS-SOC-GLASSDOOR-E10842_P2.html"
"424";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13725-AVIS-SOC-GLASSDOOR-E10842_P2.html"
"425";"date_heure_de_recuperation";"2025-10-13 16:00:17"
"425";"nom_du_fichier_html";"13725-INFO-EMP-LINKEDIN-FR-1602840347.html"
"425";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13725-INFO-EMP-LINKEDIN-FR-1602840347.html"
